,Group,Region,Predictor,FR
2561,g1pre,A/RL/AL,Motordrive,-0.061193011649640854
2562,g1pre,A/RL/AL,Motordrive,0.16604927550823967
2563,g1pre,A/RL/AL,Motordrive,-0.19034004381088118
2564,g1pre,A/RL/AL,Motordrive,-0.04994520577855629
2565,g1pre,A/RL/AL,Motordrive,0.11357957183381275
2566,g1pre,A/RL/AL,Motordrive,-0.14757360871571046
2567,g1pre,A/RL/AL,Motordrive,0.14024952414219105
2568,g1pre,A/RL/AL,Motordrive,-0.08666089084284284
2569,g1pre,A/RL/AL,Motordrive,-0.08235273939890439
2570,g1pre,A/RL/AL,Motordrive,-0.03232160921012725
2571,g1pre,A/RL/AL,Motordrive,0.13715596408543435
2572,g1pre,A/RL/AL,Motordrive,-0.08398555500838499
2573,g1pre,A/RL/AL,Motordrive,0.03731049561656608
2574,g1pre,A/RL/AL,Motordrive,0.12933357038679055
2575,g1pre,A/RL/AL,Motordrive,0.0468823032600848
2576,g1pre,LM,Adrive,0.10516649421534952
2577,g1pre,LM,Adrive,-0.01969430352068158
2578,g1pre,LM,Adrive,0.051350027278767106
2579,g1pre,LM,Adrive,-0.06839022109383767
2580,g1pre,LM,Adrive,-0.012171591626697387
2581,g1pre,LM,Adrive,-0.0592945619218415
2582,g1pre,LM,Adrive,-0.017491692547777146
2583,g1pre,LM,Adrive,0.04282824557410675
2584,g1pre,LM,Adrive,0.048799624984137174
2585,g1pre,LM,Adrive,-0.07543214074136975
2586,g1pre,LM,Adrive,-0.026737968618809723
2587,g1pre,LM,Adrive,-0.07715340991283551
2588,g1pre,LM,Adrive,0.12168872166043426
2589,g1pre,LM,Adrive,-0.12047100468094168
2590,g1pre,LM,Adrive,-0.06488661295708341
2591,g1pre,LM,Adrive,-0.055872800488265796
2592,g1pre,LM,Adrive,0.1383747269729554
2593,g1pre,LM,Adrive,0.045386559910995675
2594,g1pre,LM,Adrive,-0.008372607183452441
2595,g1pre,LM,Adrive,0.03083034539419683
2596,g1pre,LM,Adrive,0.01438794762449769
2597,g1pre,LM,Adrive,-0.012381174123587666
2598,g1pre,LM,Adrive,0.0489893206809448
2599,g1pre,LM,Adrive,-0.05806244623334694
2600,g1pre,LM,Adrive,-0.07357950087627224
2601,g1pre,LM,Adrive,-0.04232931450553367
2602,g1pre,LM,Adrive,0.004882231002451734
2603,g1pre,LM,Adrive,0.0119625835275874
2604,g1pre,LM,Adrive,0.04659739292536788
2605,g1pre,LM,Adrive,0.10135657708860454
2606,g1pre,LM,Adrive,-0.04629653521745154
2607,g1pre,LM,Adrive,-0.005391093950108071
2608,g1pre,LM,Adrive,0.05248529968349524
2609,g1pre,LM,Adrive,0.006116645451241552
2610,g1pre,LM,Adrive,-0.12063795179932234
2611,g1pre,LM,Adrive,0.054574800638902285
2612,g1pre,LM,Adrive,0.1547640216417811
2613,g1pre,LM,Adrive,-0.0658957974212848
2614,g1pre,LM,Adrive,0.012624018151456782
2615,g1pre,LM,Adrive,0.037349610165093985
2616,g1pre,LM,Adrive,-0.048130442058382794
2617,g1pre,LM,Adrive,0.23346328377505882
2618,g1pre,LM,Adrive,0.11072907391608224
2619,g1pre,LM,Adrive,-0.0218294139760663
2620,g1pre,LM,Adrive,-0.027447622701335925
2621,g1pre,LM,Adrive,0.012795873434060908
2622,g1pre,LM,Adrive,0.08064646340821947
2623,g1pre,LM,Adrive,0.06418584641592139
2624,g1pre,LM,Adrive,0.08621078276730504
2625,g1pre,LM,Adrive,0.19942516648472516
2626,g1pre,LM,Adrive,-0.1635475619983629
2627,g1pre,LM,Adrive,0.08073128789036375
2628,g1pre,LM,Adrive,0.07736547805987534
2629,g1pre,LM,Adrive,-0.08359731737086391
2630,g1pre,LM,Adrive,-0.05871223261405965
2631,g1pre,LM,Adrive,0.15385214564984745
2632,g1pre,LM,Adrive,-0.033781858641186095
2633,g1pre,LM,Adrive,0.04305957768254448
2634,g1pre,LM,Adrive,-0.018787158393372607
2635,g1pre,LM,Adrive,-0.005033539820626334
2636,g1pre,LM,Adrive,0.12392916331991354
2637,g1pre,LM,Motordrive,0.07795903468757398
2638,g1pre,LM,Motordrive,0.1199770170206147
2639,g1pre,LM,Motordrive,-0.018147754643038583
2640,g1pre,LM,Motordrive,0.14419295313538047
2641,g1pre,LM,Motordrive,0.039878795517313395
2642,g1pre,LM,Motordrive,0.1417377286788641
2643,g1pre,LM,Motordrive,0.15389646829169465
2644,g1pre,LM,Motordrive,0.09778591852415869
2645,g1pre,LM,Motordrive,0.04513762951941876
2646,g1pre,LM,Motordrive,0.10151941309988079
2647,g1pre,LM,Motordrive,0.12795680019085787
2648,g1pre,LM,Motordrive,0.1298780654435527
2649,g1pre,LM,Motordrive,0.020232989359515865
2650,g1pre,LM,Motordrive,0.05647975662945351
2651,g1pre,LM,Motordrive,-0.021573496492695667
2652,g1pre,LM,Motordrive,0.13185882657744594
2653,g1pre,LM,Motordrive,-0.20017035975775252
2654,g1pre,LM,Motordrive,0.059538646556227696
2655,g1pre,LM,Motordrive,0.23136229367365962
2656,g1pre,LM,Motordrive,-0.015170213078241752
2657,g1pre,LM,Motordrive,-0.004116865512523971
2658,g1pre,LM,Motordrive,0.05575917076739396
2659,g1pre,LM,Motordrive,-0.02934758607872994
2660,g1pre,LM,Motordrive,-0.008112161101519934
2661,g1pre,LM,Motordrive,0.058719384363762776
2662,g1pre,LM,Motordrive,-0.05776779507712873
2663,g1pre,LM,Motordrive,0.0028500161215888648
2664,g1pre,LM,Motordrive,0.10219469272820185
2665,g1pre,LM,Motordrive,0.0113270481953917
2666,g1pre,LM,Motordrive,-0.017522705846943168
2667,g1pre,LM,Motordrive,0.029006778832301267
2668,g1pre,LM,Motordrive,0.0799556765591219
2669,g1pre,LM,Motordrive,-0.1589499109126253
2670,g1pre,LM,Motordrive,-0.029212555149280856
2671,g1pre,LM,Motordrive,0.10340437917526774
2672,g1pre,LM,Motordrive,-0.12225520993950433
2673,g1pre,LM,Motordrive,-0.11467748084386685
2674,g1pre,LM,Motordrive,-0.053088666934139696
2675,g1pre,LM,Motordrive,-0.16059984308570574
2676,g1pre,LM,Motordrive,0.04248429456398431
2677,g1pre,LM,Motordrive,0.0941180872058717
2678,g1pre,LM,Motordrive,0.01736956641008304
2679,g1pre,LM,Motordrive,-0.07410238385596805
2680,g1pre,LM,Motordrive,0.08895298781506776
2681,g1pre,LM,Motordrive,0.026364574859530254
2682,g1pre,LM,Motordrive,0.013712873705889
2683,g1pre,LM,Motordrive,-0.008847119647661338
2684,g1pre,LM,Motordrive,0.05983508009311438
2685,g1pre,LM,Motordrive,0.0017283517593286732
2686,g1pre,LM,Motordrive,-0.00047608728846475874
2687,g1pre,LM,Motordrive,0.0903760652928926
2688,g1pre,LM,Motordrive,0.049993063803372706
2689,g1pre,LM,Motordrive,0.11270119420026742
2690,g1pre,LM,Motordrive,-0.006840119884370616
2691,g1pre,LM,Motordrive,0.02518377771151648
2692,g1pre,LM,Motordrive,0.014002093490523216
2693,g1pre,LM,Motordrive,-0.053551212902103906
2694,g1pre,LM,Motordrive,0.03700166298413123
2695,g1pre,LM,Motordrive,-0.08824911441685246
2696,g1pre,LM,Motordrive,0.020744675014615216
2697,g1pre,LM,Motordrive,0.053538177957529166
2698,g2pre,V1,Adrive,-0.01873131055047459
2699,g2pre,V1,Adrive,-0.05548440533209804
2700,g2pre,V1,Adrive,0.07166915171112719
2701,g2pre,V1,Adrive,0.044323904583769703
2702,g2pre,V1,Adrive,0.040734118721489826
2703,g2pre,V1,Adrive,0.015537153393860532
2704,g2pre,V1,Adrive,0.10084050585252848
2705,g2pre,V1,Adrive,0.058149935882422635
2706,g2pre,V1,Adrive,0.07208773840764712
2707,g2pre,V1,Adrive,-0.030277834605049448
2708,g2pre,V1,Adrive,0.14931591641203748
2709,g2pre,V1,Adrive,-0.06720784116322198
2710,g2pre,V1,Adrive,-0.030086218013230973
2711,g2pre,V1,Adrive,0.13006232975261822
2712,g2pre,V1,Adrive,-0.07332043230155359
2713,g2pre,V1,Adrive,-0.06449978849450384
2714,g2pre,V1,Adrive,0.041907010180299006
2715,g2pre,V1,Adrive,-0.05832280264393333
2716,g2pre,V1,Adrive,-0.03634676891176561
2717,g2pre,V1,Adrive,-0.026222773943627507
2718,g2pre,V1,Adrive,0.13014422052415717
2719,g2pre,V1,Adrive,0.11255738396256613
2720,g2pre,V1,Adrive,-0.1292347050171254
2721,g2pre,V1,Adrive,-0.03064163909124222
2722,g2pre,V1,Adrive,0.09942178245017563
2723,g2pre,V1,Adrive,0.09619390916906526
2724,g2pre,V1,Adrive,0.06813787839619698
2725,g2pre,V1,Adrive,0.1121302658454005
2726,g2pre,V1,Adrive,0.0828762850445028
2727,g2pre,V1,Adrive,0.1366871114583218
2728,g2pre,V1,Adrive,0.028284620113419014
2729,g2pre,V1,Adrive,-0.051827903166248177
2730,g2pre,V1,Adrive,-0.03579970481351843
2731,g2pre,V1,Adrive,-0.08163363767454782
2732,g2pre,V1,Adrive,-0.09636666764642313
2733,g2pre,V1,Adrive,-0.08629352355791575
2734,g2pre,V1,Adrive,0.010971014342058572
2735,g2pre,V1,Adrive,-0.0854304026744269
2736,g2pre,V1,Adrive,0.02098069296554316
2737,g2pre,V1,Adrive,-0.14393150676007596
2738,g2pre,V1,Adrive,-0.12209603686082073
2739,g2pre,V1,Adrive,-0.041207714602293805
2740,g2pre,V1,Adrive,-0.13125957559081072
2741,g2pre,V1,Adrive,-0.032484043420131524
2742,g2pre,V1,Adrive,-0.042089334690711105
2743,g2pre,V1,Adrive,0.029003389452098235
2744,g2pre,V1,Adrive,0.02139865533175474
2745,g2pre,V1,Adrive,-0.08208711398697265
2746,g2pre,V1,Adrive,0.025998863172191314
2747,g2pre,V1,Adrive,0.08143344388061367
2748,g2pre,V1,Adrive,0.072846324337961
2749,g2pre,V1,Adrive,0.06232893711031817
2750,g2pre,V1,Adrive,0.11389370110867321
2751,g2pre,V1,Adrive,0.07221596101038634
2752,g2pre,V1,Adrive,0.02761278560805777
2753,g2pre,V1,Adrive,-0.00216442348565918
2754,g2pre,V1,Adrive,-0.05878279518672868
2755,g2pre,V1,Adrive,-0.02821460257097761
2756,g2pre,V1,Adrive,-0.03336921715952102
2757,g2pre,V1,Adrive,-0.08296351129129967
2758,g2pre,V1,Adrive,0.04134071390818389
2759,g2pre,V1,Adrive,0.19551478762928845
2760,g2pre,V1,Adrive,-0.0017755329953510978
2761,g2pre,V1,Adrive,-0.08202574752991565
2762,g2pre,V1,Adrive,-0.08337407530823046
2763,g2pre,V1,Adrive,0.05090286160585444
2764,g2pre,V1,Adrive,0.04209888223772306
2765,g2pre,V1,Adrive,-0.035123314728297675
2766,g2pre,V1,Adrive,-0.011230107984346583
2767,g2pre,V1,Adrive,0.08606024439769631
2768,g2pre,V1,Adrive,-0.008050268587614899
2769,g2pre,V1,Adrive,0.0643006741227971
2770,g2pre,V1,Adrive,0.015536023598190927
2771,g2pre,V1,Adrive,0.06568468346689452
2772,g2pre,V1,Adrive,0.009676132922938039
2773,g2pre,V1,Adrive,0.0475541736435652
2774,g2pre,V1,Adrive,0.03455805550002442
2775,g2pre,V1,Adrive,-0.02831527538583363
2776,g2pre,V1,Adrive,0.10456072789964013
2777,g2pre,V1,Adrive,0.17015946766501794
2778,g2pre,V1,Adrive,-0.022858223839202555
2779,g2pre,V1,Adrive,0.021853138908351957
2780,g2pre,V1,Adrive,-0.009597255707286707
2781,g2pre,V1,Adrive,0.014065560464385195
2782,g2pre,V1,Adrive,0.14367502214055428
2783,g2pre,V1,Adrive,-0.05442956406531724
2784,g2pre,V1,Adrive,-0.007975154986632198
2785,g2pre,V1,Adrive,-0.04308601609399632
2786,g2pre,V1,Adrive,0.10633071967914128
2787,g2pre,V1,Adrive,0.013771788922677193
2788,g2pre,V1,Adrive,-0.03159010885597505
2789,g2pre,V1,Adrive,0.14927677780061122
2790,g2pre,V1,Adrive,0.06741677162962391
2791,g2pre,V1,Adrive,0.04400687682114902
2792,g2pre,V1,Adrive,0.05124900022044087
2793,g2pre,V1,Adrive,-0.010709177018220523
2794,g2pre,V1,Adrive,0.2564563842813017
2795,g2pre,V1,Adrive,0.024607351113274795
2796,g2pre,V1,Adrive,-0.060926557511026144
2797,g2pre,V1,Adrive,-0.08329338404348312
2798,g2pre,V1,Adrive,0.006311884880754121
2799,g2pre,V1,Adrive,0.01050857128725241
2800,g2pre,V1,Adrive,0.05368091096734649
2801,g2pre,V1,Adrive,0.06544000310324051
2802,g2pre,V1,Adrive,-0.04457080037007266
2803,g2pre,V1,Adrive,0.05362390634285019
2804,g2pre,V1,Adrive,0.10079751006270955
2805,g2pre,V1,Adrive,0.05610021055872887
2806,g2pre,V1,Adrive,-0.10439052852635479
2807,g2pre,V1,Adrive,-0.04758229811930795
2808,g2pre,V1,Adrive,0.033784230472292454
2809,g2pre,V1,Adrive,0.0179868611076025
2810,g2pre,V1,Adrive,-0.009413482710428536
2811,g2pre,V1,Adrive,0.06290274165522762
2812,g2pre,V1,Adrive,0.005342551389888736
2813,g2pre,V1,Adrive,-0.07213966680132795
2814,g2pre,V1,Adrive,0.058536290017838326
2815,g2pre,V1,Adrive,0.06290482637220711
2816,g2pre,V1,Adrive,-0.0643779584242262
2817,g2pre,V1,Adrive,-0.03805641924076504
2818,g2pre,V1,Adrive,0.1175478099326025
2819,g2pre,V1,Adrive,-0.06615116260205274
2820,g2pre,V1,Adrive,0.12449020247561307
2821,g2pre,V1,Adrive,-0.09977250976172151
2822,g2pre,V1,Adrive,-0.014736187718381633
2823,g2pre,V1,Adrive,-0.09140434986626468
2824,g2pre,V1,Adrive,0.0886161496096425
2825,g2pre,V1,Adrive,-0.078739080375375
2826,g2pre,V1,Adrive,-0.017842141056608855
2827,g2pre,V1,Adrive,0.06771498399394793
2828,g2pre,V1,Adrive,-0.059173130235826925
2829,g2pre,V1,Adrive,-0.013792165595179443
2830,g2pre,V1,Adrive,0.05553921272868882
2831,g2pre,V1,Adrive,0.10375354585432514
2832,g2pre,V1,Adrive,-0.1076507227216667
2833,g2pre,V1,Adrive,0.005921918056021506
2834,g2pre,V1,Adrive,0.046488355107682615
2835,g2pre,V1,Adrive,0.006515103338395378
2836,g2pre,V1,Adrive,-0.08041618933808524
2837,g2pre,V1,Adrive,-0.0853551020330947
2838,g2pre,V1,Adrive,-0.08358670526023629
2839,g2pre,V1,Adrive,-0.07312590111726892
2840,g2pre,V1,Adrive,-0.04853750933926966
2841,g2pre,V1,Adrive,-0.04844004098740154
2842,g2pre,V1,Adrive,-0.12191536822496943
2843,g2pre,V1,Adrive,0.10808053457619912
2844,g2pre,V1,Adrive,-0.0010767958897629302
2845,g2pre,V1,Adrive,0.05498079194795372
2846,g2pre,V1,Adrive,0.006055663238356592
2847,g2pre,V1,Adrive,-0.07500732947715771
2848,g2pre,V1,Adrive,-0.04579385318168636
2849,g2pre,V1,Adrive,-0.08125063195646696
2850,g2pre,V1,Adrive,0.03597538879725324
2851,g2pre,V1,Adrive,0.031891177680496506
2852,g2pre,V1,Adrive,-0.030442331228043563
2853,g2pre,V1,Adrive,-0.07714005079101269
2854,g2pre,V1,Adrive,-0.015379016836088432
2855,g2pre,V1,Adrive,0.036777212321637914
2856,g2pre,V1,Adrive,-0.008473963407602206
2857,g2pre,V1,Adrive,-0.007067126926527345
2858,g2pre,V1,Adrive,-0.07981212424255821
2859,g2pre,V1,Adrive,-0.1299310583868956
2860,g2pre,V1,Adrive,-0.06638167367799122
2861,g2pre,V1,Adrive,0.1395030085876232
2862,g2pre,V1,Adrive,-0.07554950475233066
2863,g2pre,V1,Adrive,-0.11638715332918967
2864,g2pre,V1,Adrive,-0.03660390209055402
2865,g2pre,V1,Adrive,-0.03064056612518902
2866,g2pre,V1,Adrive,0.04265565103210697
2867,g2pre,V1,Adrive,-0.07511172607104331
2868,g2pre,V1,Adrive,0.10442292485527414
2869,g2pre,V1,Adrive,0.013163752978223208
2870,g2pre,V1,Adrive,0.0831661932654887
2871,g2pre,V1,Adrive,-0.14992656701037646
2872,g2pre,V1,Adrive,-0.11710597436009051
2873,g2pre,V1,Adrive,-0.05297037964963051
2874,g2pre,V1,Adrive,-0.07218237895257397
2875,g2pre,V1,Adrive,0.06611721120692
2876,g2pre,V1,Adrive,-0.07500062070610604
2877,g2pre,V1,Adrive,0.0026764049084281394
2878,g2pre,V1,Adrive,-0.15152579030351465
2879,g2pre,V1,Adrive,-0.08185402744788747
2880,g2pre,V1,Adrive,-0.14904983616936734
2881,g2pre,V1,Adrive,0.01749357753374608
2882,g2pre,V1,Adrive,-0.09979056611889596
2883,g2pre,V1,Adrive,0.08799991529930061
2884,g2pre,V1,Adrive,-0.06394610685361615
2885,g2pre,V1,Adrive,0.16519236770084603
2886,g2pre,V1,Adrive,0.06526384452124609
2887,g2pre,V1,Adrive,-0.06582143582546617
2888,g2pre,V1,Adrive,-0.08271283719824246
2889,g2pre,V1,Adrive,0.06604694349784515
2890,g2pre,V1,Adrive,-0.011622007517702692
2891,g2pre,V1,Adrive,-0.03035999507552388
2892,g2pre,V1,Adrive,0.1007465883613937
2893,g2pre,V1,Adrive,0.18529378192460114
2894,g2pre,V1,Adrive,0.021935521658279975
2895,g2pre,V1,Adrive,0.057034228177128575
2896,g2pre,V1,Adrive,0.05696856246215716
2897,g2pre,V1,Adrive,0.08182176080245289
2898,g2pre,V1,Adrive,0.01385023981595106
2899,g2pre,V1,Adrive,0.06379329547549255
2900,g2pre,V1,Adrive,-0.0681496767146994
2901,g2pre,V1,Adrive,-0.03931289960691575
2902,g2pre,V1,Adrive,-0.24675738276199438
2903,g2pre,V1,Adrive,-0.0032718521563219007
2904,g2pre,V1,Adrive,0.09025911361566757
2905,g2pre,V1,Adrive,0.039760289345630695
2906,g2pre,V1,Adrive,-0.061871915785742145
2907,g2pre,V1,Adrive,-0.04629288071622999
2908,g2pre,V1,Adrive,-0.09620165876969047
2909,g2pre,V1,Adrive,-0.11276163317986071
2910,g2pre,V1,Adrive,-0.15216126347138464
2911,g2pre,V1,Adrive,-0.13752137227712496
2912,g2pre,V1,Adrive,0.032404937589563705
2913,g2pre,V1,Adrive,-0.06715407245800918
2914,g2pre,V1,Adrive,-0.14985257359941048
2915,g2pre,V1,Adrive,0.03397447419363382
2916,g2pre,V1,Adrive,0.04308012506606762
2917,g2pre,V1,Adrive,0.08713020334642847
2918,g2pre,V1,Adrive,-0.038745752413095
2919,g2pre,V1,Adrive,0.010473538417672762
2920,g2pre,V1,Adrive,0.08386694216707999
2921,g2pre,V1,Adrive,-0.022436238435102663
2922,g2pre,V1,Adrive,-0.1496372564326585
2923,g2pre,V1,Adrive,-0.07169429000974166
2924,g2pre,V1,Adrive,0.31838632158185454
2925,g2pre,V1,Adrive,-0.04141094581689406
2926,g2pre,V1,Adrive,-0.12871696979610853
2927,g2pre,V1,Adrive,-0.15834256444847128
2928,g2pre,V1,Adrive,-0.2084725588631973
2929,g2pre,V1,Adrive,-0.11030614206789105
2930,g2pre,V1,Adrive,-0.14802457099228955
2931,g2pre,V1,Adrive,0.15910591407299235
2932,g2pre,V1,Adrive,0.28086088929614644
2933,g2pre,V1,Adrive,-0.02799040256426579
2934,g2pre,V1,Adrive,-0.06477717736044987
2935,g2pre,V1,Adrive,0.019963172572193245
2936,g2pre,V1,Adrive,0.04509059715196958
2937,g2pre,V1,Adrive,-0.11359465595935184
2938,g2pre,V1,Adrive,-0.10427524951595556
2939,g2pre,V1,Adrive,-0.03570610574001983
2940,g2pre,V1,Adrive,0.0938476088308617
2941,g2pre,V1,Adrive,0.09023212188408745
2942,g2pre,V1,Adrive,0.15031864767087796
2943,g2pre,V1,Adrive,0.24984845880962803
2944,g2pre,V1,Adrive,0.12150899499031412
2945,g2pre,V1,Adrive,0.08687443547464195
2946,g2pre,V1,Adrive,0.09662985464148015
2947,g2pre,V1,Adrive,-0.10699180740499102
2948,g2pre,V1,Adrive,-0.12066745337529342
2949,g2pre,V1,Adrive,0.04773275295482869
2950,g2pre,V1,Adrive,-0.10228008112304139
2951,g2pre,V1,Adrive,-0.12680682192845377
2952,g2pre,V1,Adrive,-0.08784100386858423
2953,g2pre,V1,Adrive,-0.18648946303934602
2954,g2pre,V1,Adrive,0.14969890633619304
2955,g2pre,V1,Adrive,-0.005678185660337944
2956,g2pre,V1,Adrive,-0.004487155899107541
2957,g2pre,V1,Adrive,-0.2890719293647832
2958,g2pre,V1,Adrive,-0.05367669102569307
2959,g2pre,V1,Adrive,0.28891007939561997
2960,g2pre,V1,Adrive,-0.06359772295396239
2961,g2pre,V1,Adrive,0.0025795087331283474
2962,g2pre,V1,Adrive,-0.0799319727695925
2963,g2pre,V1,Adrive,-0.13771494632685674
2964,g2pre,V1,Adrive,-0.17435960077854423
2965,g2pre,V1,Adrive,0.04088478924173829
2966,g2pre,V1,Adrive,0.07714725667441612
2967,g2pre,V1,Adrive,-0.0022376573759097457
2968,g2pre,V1,Adrive,0.06518801825021948
2969,g2pre,V1,Adrive,-0.10246957190692615
2970,g2pre,V1,Adrive,0.0054282093303101315
2971,g2pre,V1,Adrive,-0.11478615390419565
2972,g2pre,V1,Adrive,-0.1346369951344039
2973,g2pre,V1,Adrive,-0.057598537932116174
2974,g2pre,V1,Adrive,-0.22375483041030614
2975,g2pre,V1,Adrive,-0.04638152385695378
2976,g2pre,V1,Adrive,0.11592918805607823
2977,g2pre,V1,Adrive,0.02604597876152021
2978,g2pre,V1,Adrive,0.011322758916894873
2979,g2pre,V1,Adrive,-0.010523052048805286
2980,g2pre,V1,Adrive,-0.014395753247469632
2981,g2pre,V1,Adrive,-0.025744579923885274
2982,g2pre,V1,Adrive,-0.37423914026490485
2983,g2pre,V1,Adrive,-0.1312824811104592
2984,g2pre,V1,Adrive,-0.2965480127724035
2985,g2pre,V1,Adrive,-0.09135341881976304
2986,g2pre,V1,Adrive,-0.08254165562757187
2987,g2pre,V1,Adrive,0.09554190340983604
2988,g2pre,V1,Adrive,-0.03942179022407528
2989,g2pre,V1,Adrive,-0.18084779471786194
2990,g2pre,V1,Adrive,-0.0824606060192773
2991,g2pre,V1,Adrive,-0.15346818409246324
2992,g2pre,V1,Adrive,-0.21993899602882425
2993,g2pre,V1,Adrive,-0.06141509305747884
2994,g2pre,V1,Adrive,-0.007018473239947426
2995,g2pre,V1,Adrive,0.019593604924473592
2996,g2pre,V1,Adrive,0.40259333623264126
2997,g2pre,V1,Adrive,-0.06475697765971054
2998,g2pre,V1,Adrive,-0.12043561104246271
2999,g2pre,V1,Adrive,-0.18063728902077378
3000,g2pre,V1,Adrive,-0.15911359287857177
3001,g2pre,V1,Adrive,0.11448625147646505
3002,g2pre,V1,Adrive,-0.04604031224241644
3003,g2pre,V1,Adrive,-0.15279642567241766
3004,g2pre,V1,Adrive,-0.12012124056996676
3005,g2pre,V1,Adrive,0.2967446116513637
3006,g2pre,V1,Adrive,-0.06742067042341934
3007,g2pre,V1,Adrive,0.04259179842883305
3008,g2pre,V1,Adrive,-0.15847947997340395
3009,g2pre,V1,Adrive,-0.188978181314284
3010,g2pre,V1,Adrive,-0.05832617235515315
3011,g2pre,V1,Adrive,-0.07131669538807599
3012,g2pre,V1,Adrive,0.14472414017420804
3013,g2pre,V1,Adrive,-0.09016913783500755
3014,g2pre,V1,Adrive,0.0866960055355662
3015,g2pre,V1,Adrive,-0.1975587391073146
3016,g2pre,V1,Adrive,0.04917524462402162
3017,g2pre,V1,Adrive,-0.1736627042779907
3018,g2pre,V1,Adrive,-0.16980913543483103
3019,g2pre,V1,Adrive,-0.0415203465646631
3020,g2pre,V1,Adrive,-0.05145899826502525
3021,g2pre,V1,Adrive,-0.02447075043746372
3022,g2pre,V1,Adrive,-0.040764032845889975
3023,g2pre,V1,Adrive,-0.02648027339820625
3024,g2pre,V1,Adrive,-0.10283975567589541
3025,g2pre,V1,Adrive,0.05665240091990543
3026,g2pre,V1,Adrive,-0.04439228639521986
3027,g2pre,V1,Adrive,-0.013841557459061576
3028,g2pre,V1,Adrive,-0.18605104099093117
3029,g2pre,V1,Adrive,-0.1397099289827909
3030,g2pre,V1,Adrive,0.05359926250666456
3031,g2pre,V1,Adrive,-0.25029962846019355
3032,g2pre,V1,Adrive,-0.01796123218922442
3033,g2pre,V1,Adrive,-0.025830159043101267
3034,g2pre,V1,Adrive,0.03230756536599637
3035,g2pre,V1,Adrive,0.12306240294833613
3036,g2pre,V1,Adrive,-0.07113465848041352
3037,g2pre,V1,Adrive,-0.0623405878126564
3038,g2pre,V1,Adrive,0.27604800734071105
3039,g2pre,V1,Adrive,0.16844173029913195
3040,g2pre,V1,Adrive,-0.07455441587116282
3041,g2pre,V1,Adrive,-0.17089591473464869
3042,g2pre,V1,Adrive,-0.056423883708743565
3043,g2pre,V1,Adrive,-0.1097169796657642
3044,g2pre,V1,Adrive,-0.12034978328285056
3045,g2pre,V1,Adrive,0.10926313024412244
3046,g2pre,V1,Adrive,-0.06552226912603291
3047,g2pre,V1,Adrive,-0.16646786664379656
3048,g2pre,V1,Adrive,0.029600620075631044
3049,g2pre,V1,Adrive,-0.0010064950076921274
3050,g2pre,V1,Adrive,-0.05655473457459479
3051,g2pre,V1,Adrive,-0.0198248473679482
3052,g2pre,V1,Adrive,0.05119920317405403
3053,g2pre,V1,Adrive,-0.0038284793331514874
3054,g2pre,V1,Adrive,-0.1646918214193607
3055,g2pre,V1,Adrive,0.198597364445126
3056,g2pre,V1,Adrive,0.008791903140971608
3057,g2pre,V1,Adrive,-0.0784315611654939
3058,g2pre,V1,Adrive,-0.10088063178824434
3059,g2pre,V1,Adrive,-0.04391158031353253
3060,g2pre,V1,Adrive,-0.18992842747337813
3061,g2pre,V1,Adrive,-0.08277071949732664
3062,g2pre,V1,Adrive,-0.28801490716460515
3063,g2pre,V1,Adrive,-0.3005115541029203
3064,g2pre,V1,Adrive,-0.10315050164345894
3065,g2pre,V1,Adrive,-0.006662011754300824
3066,g2pre,V1,Adrive,-0.0711178764254736
3067,g2pre,V1,Adrive,0.08646200843717324
3068,g2pre,V1,Adrive,-0.19093856369786044
3069,g2pre,V1,Adrive,-0.09902389735238094
3070,g2pre,V1,Adrive,0.1349908012929806
3071,g2pre,V1,Adrive,0.2875766054240531
3072,g2pre,V1,Adrive,-0.12120883993768072
3073,g2pre,V1,Adrive,-0.08164111133888106
3074,g2pre,V1,Adrive,-0.09492247168096982
3075,g2pre,V1,Adrive,-0.19951700923553162
3076,g2pre,V1,Adrive,-0.12046739193625251
3077,g2pre,V1,Adrive,-0.11561442693771823
3078,g2pre,V1,Adrive,0.08455135840099795
3079,g2pre,V1,Adrive,-0.40183813563507237
3080,g2pre,V1,Adrive,-0.05807077715889663
3081,g2pre,V1,Adrive,-0.1466057396474447
3082,g2pre,V1,Adrive,-0.17275729453737937
3083,g2pre,V1,Adrive,0.20010034210360206
3084,g2pre,V1,Adrive,-0.12820933688995056
3085,g2pre,V1,Adrive,0.017485122595398875
3086,g2pre,V1,Adrive,-0.017960973775094296
3087,g2pre,V1,Adrive,-0.08152783055223269
3088,g2pre,V1,Adrive,-0.13396184055891833
3089,g2pre,V1,Adrive,0.21023226239657014
3090,g2pre,V1,Adrive,-0.07333235806718999
3091,g2pre,V1,Adrive,-0.05322285385622351
3092,g2pre,V1,Adrive,-0.015478652495534572
3093,g2pre,V1,Adrive,-0.17388193828004808
